chr	start	end	strand	ens_id	description	symbol
chr9	70043581	70226970	+	ENSG00000165072	MAM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23673]	MAMDC2
chr9	70258962	70354888	+	ENSG00000198887	structural maintenance of chromosomes 5 [Source:HGNC Symbol;Acc:HGNC:20465]	SMC5
chr9	70384597	70414624	-	ENSG00000119138	Kruppel like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]	KLF9
chr9	70529063	71446904	-	ENSG00000083067	transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]	TRPM3
chr9	71683366	71816690	-	ENSG00000135048	transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:11869]	TMEM2
chr9	71862452	71910931	-	ENSG00000107362	abhydrolase domain containing 17B [Source:HGNC Symbol;Acc:HGNC:24278]	ABHD17B
chr9	71911510	71986054	+	ENSG00000155621	chromosome 9 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:28784]	C9orf85
chr9	72051376	72072721	-	ENSG00000204669	chromosome 9 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:27037]	C9orf57
chr9	72114595	72257193	+	ENSG00000119125	guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]	GDA
chr9	72351425	72365235	-	ENSG00000107372	zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]	ZFAND5
chr9	72521801	72836351	+	ENSG00000165091	transmembrane channel like 1 [Source:HGNC Symbol;Acc:HGNC:16513]	TMC1
chr9	72900662	73080442	-	ENSG00000165092	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	ALDH1A1
chr9	73151757	73170393	+	ENSG00000135046	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]	ANXA1
chr9	74497365	74693177	+	ENSG00000198963	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	RORB
chr9	74722495	74888094	-	ENSG00000119121	transient receptor potential cation channel subfamily M member 6 [Source:HGNC Symbol;Acc:HGNC:17995]	TRPM6
chr9	74946581	74952886	-	ENSG00000135045	chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]	C9orf40
chr9	74981020	75028423	-	ENSG00000156017	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	CARNMT1
chr9	75060573	75088217	-	ENSG00000106733	nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]	NMRK1
chr9	75088543	75147265	+	ENSG00000134996	osteoclast stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:8510]	OSTF1
chr9	75890644	76362339	+	ENSG00000099139	proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]	PCSK5
chr9	76385517	76394517	-	ENSG00000135002	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]	RFK
chr9	76419850	76507416	+	ENSG00000187210	glucosaminyl (N-acetyl) transferase 1, core 2 [Source:HGNC Symbol;Acc:HGNC:4203]	GCNT1
chr9	76611376	76906087	-	ENSG00000106772	prune homolog 2 [Source:HGNC Symbol;Acc:HGNC:25209]	PRUNE2
chr9	77019655	77020953	+	ENSG00000204612	forkhead box B2 [Source:HGNC Symbol;Acc:HGNC:23315]	FOXB2
chr9	77177353	77421541	+	ENSG00000197969	vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908]	VPS13A
chr9	77423079	77648307	-	ENSG00000156049	G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]	GNA14
chr9	77716087	78031458	-	ENSG00000156052	G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]	GNAQ
chr9	78236062	78279690	+	ENSG00000148019	centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]	CEP78
chr9	78297143	78330093	+	ENSG00000135069	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	PSAT1
chr9	79571773	79726882	+	ENSG00000106829	transducin like enhancer of split 4 [Source:HGNC Symbol;Acc:HGNC:11840]	TLE4
chr9	81583683	81689305	-	ENSG00000196781	transducin like enhancer of split 1 [Source:HGNC Symbol;Acc:HGNC:11837]	TLE1
chr9	81928514	81934948	+	ENSG00000189357	SPATA31 subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:38601]	SPATA31D4
chr9	81943586	81950038	+	ENSG00000186788	SPATA31 subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:38603]	SPATA31D3
chr9	81988772	81995256	+	ENSG00000214929	SPATA31 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:37283]	SPATA31D1
chr9	82979585	83063177	-	ENSG00000165105	RAS and EF-hand domain containing [Source:HGNC Symbol;Acc:HGNC:26464]	RASEF
chr9	83242990	83538546	-	ENSG00000172159	FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125]	FRMD3
chr9	83623049	83644130	+	ENSG00000148057	IDNK, gluconokinase [Source:HGNC Symbol;Acc:HGNC:31367]	IDNK
chr9	83659963	83708203	-	ENSG00000135018	ubiquilin 1 [Source:HGNC Symbol;Acc:HGNC:12508]	UBQLN1
chr9	83739421	83829516	-	ENSG00000165113	G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]	GKAP1
chr9	83836698	83921465	-	ENSG00000165115	kinesin family member 27 [Source:HGNC Symbol;Acc:HGNC:18632]	KIF27
chr9	83938311	83956986	-	ENSG00000165118	chromosome 9 open reading frame 64 [Source:HGNC Symbol;Acc:HGNC:28144]	C9orf64
chr9	83968083	83980616	-	ENSG00000165119	heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044]	HNRNPK
chr9	83980711	84004074	+	ENSG00000178966	RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764]	RMI1
chr9	84275457	84340683	-	ENSG00000197506	solute carrier family 28 member 3 [Source:HGNC Symbol;Acc:HGNC:16484]	SLC28A3
chr9	84668551	85027070	+	ENSG00000148053	neurotrophic receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:8032]	NTRK2
chr9	85546539	85742029	-	ENSG00000135049	ATP/GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17258]	AGTPBP1
chr9	85941146	86022298	+	ENSG00000135040	N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:24340]	NAA35
chr9	86026146	86100173	-	ENSG00000135052	golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]	GOLM1
chr9	86220265	86259657	-	ENSG00000187753	chromosome 9 open reading frame 153 [Source:HGNC Symbol;Acc:HGNC:31456]	C9orf153
chr9	86264546	86283102	-	ENSG00000135070	iron-sulfur cluster assembly 1 [Source:HGNC Symbol;Acc:HGNC:28660]	ISCA1
chr9	86287733	86354454	-	ENSG00000083223	zinc finger CCHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:25817]	ZCCHC6
chr9	86944363	86947189	-	ENSG00000180447	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	GAS1
chr9	87497228	87708633	+	ENSG00000196730	death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	DAPK1
chr9	87725519	87731393	+	ENSG00000135047	cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537]	CTSL
chr9	87882826	87888899	+	ENSG00000177992	SPATA31 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:26672]	SPATA31E1
chr9	87966441	87974753	-	ENSG00000156345	cyclin dependent kinase 20 [Source:HGNC Symbol;Acc:HGNC:21420]	CDK20
chr9	88388419	88478694	+	ENSG00000106723	spindlin 1 [Source:HGNC Symbol;Acc:HGNC:11243]	SPIN1
chr9	88535101	88584274	+	ENSG00000130045	nucleoredoxin-like 2 [Source:HGNC Symbol;Acc:HGNC:30482]	NXNL2
chr9	88990863	88996140	+	ENSG00000186354	chromosome 9 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:23669]	C9orf47
chr9	88991447	89005010	+	ENSG00000213694	sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167]	S1PR3
chr9	89005771	89178767	-	ENSG00000148082	SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181]	SHC3
chr9	89311198	89316703	+	ENSG00000123975	CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]	CKS2
chr9	89318506	89359662	+	ENSG00000187742	SECIS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30972]	SECISBP2
chr9	89360787	89498130	-	ENSG00000187764	semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]	SEMA4D
chr9	89605013	89606555	+	ENSG00000130222	growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]	GADD45G
chr9	90609832	90643105	-	ENSG00000165023	DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]	DIRAS2
chr9	90801787	90898549	+	ENSG00000165025	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	SYK
chr9	91213815	91361913	-	ENSG00000148090	AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890]	AUH
chr9	91409045	91423862	-	ENSG00000165030	nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]	NFIL3
chr9	91563091	91950162	-	ENSG00000169071	receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]	ROR2
chr9	92031999	92115384	-	ENSG00000090054	serine palmitoyltransferase long chain base subunit 1 [Source:HGNC Symbol;Acc:HGNC:11277]	SPTLC1
chr9	92210207	92293756	-	ENSG00000196305	isoleucyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:5330]	IARS
chr9	92297358	92325636	-	ENSG00000198000	nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387]	NOL8
chr9	92325484	92620533	+	ENSG00000188312	centromere protein P [Source:HGNC Symbol;Acc:HGNC:32933]	CENPP
chr9	92383967	92404696	-	ENSG00000106809	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	OGN
chr9	92414245	92424461	-	ENSG00000127083	osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]	OMD
chr9	92456205	92482506	-	ENSG00000106819	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	ASPN
chr9	92493554	92536655	-	ENSG00000106823	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	ECM2
chr9	92613184	92670265	-	ENSG00000127080	inositol-pentakisphosphate 2-kinase [Source:HGNC Symbol;Acc:HGNC:14645]	IPPK
chr9	92711363	92764812	-	ENSG00000185963	BICD cargo adaptor 2 [Source:HGNC Symbol;Acc:HGNC:17208]	BICD2
chr9	92845031	92878038	-	ENSG00000127081	zinc finger protein 484 [Source:HGNC Symbol;Acc:HGNC:23385]	ZNF484
chr9	92947451	93036236	+	ENSG00000127084	FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]	FGD3
chr9	93058688	93085138	+	ENSG00000157303	sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]	SUSD3
chr9	93096218	93113283	+	ENSG00000165233	caspase recruitment domain family member 19 [Source:HGNC Symbol;Acc:HGNC:28148]	CARD19
chr9	93121489	93134288	-	ENSG00000131669	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	NINJ1
chr9	93184916	93320572	+	ENSG00000165238	WNK lysine deficient protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14542]	WNK2
chr9	93318199	93346414	-	ENSG00000204352	chromosome 9 open reading frame 129 [Source:HGNC Symbol;Acc:HGNC:31116]	C9orf129
chr9	93446494	93453592	-	ENSG00000188938	family with sequence similarity 120A opposite strand [Source:HGNC Symbol;Acc:HGNC:23389]	FAM120AOS
chr9	93451722	93566107	+	ENSG00000048828	family with sequence similarity 120A [Source:HGNC Symbol;Acc:HGNC:13247]	FAM120A
chr9	93576407	93679587	+	ENSG00000197724	PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920]	PHF2
chr9	93951622	93955372	-	ENSG00000131668	BARX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:955]	BARX1
chr9	94030794	94109856	+	ENSG00000158079	protein tyrosine phosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30184]	PTPDC1
chr9	94259311	94301454	+	ENSG00000175787	zinc finger protein 169 [Source:HGNC Symbol;Acc:HGNC:12957]	ZNF169
chr9	94318196	94328644	-	ENSG00000130950	NUT family member 2F [Source:HGNC Symbol;Acc:HGNC:23450]	NUTM2F
chr9	94374551	94461042	+	ENSG00000148110	major facilitator superfamily domain containing 14B [Source:HGNC Symbol;Acc:HGNC:23376]	MFSD14B
chr9	94558720	94593793	-	ENSG00000130957	fructose-bisphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3607]	FBP2
chr9	94603133	94640249	-	ENSG00000165140	fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]	FBP1
chr9	94726701	95087218	+	ENSG00000148120	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:HGNC:1361]	C9orf3
chr9	95099054	95426796	-	ENSG00000158169	Fanconi anemia complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]	FANCC
chr9	95442980	95517057	-	ENSG00000185920	patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]	PTCH1
chr9	95875701	96014571	+	ENSG00000182150	ERCC excision repair 6 like 2 [Source:HGNC Symbol;Acc:HGNC:26922]	ERCC6L2
chr9	96235306	96302152	-	ENSG00000130948	hydroxysteroid 17-beta dehydrogenase 3 [Source:HGNC Symbol;Acc:HGNC:5212]	HSD17B3
chr9	96320706	96383710	-	ENSG00000130958	solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799]	SLC35D2
chr9	96385941	96418329	-	ENSG00000165244	zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]	ZNF367
chr9	96450201	96491336	+	ENSG00000130956	hyaluronan binding protein 4 [Source:HGNC Symbol;Acc:HGNC:17062]	HABP4
chr9	96490241	96619830	-	ENSG00000081377	cell division cycle 14B [Source:HGNC Symbol;Acc:HGNC:1719]	CDC14B
chr9	96639577	96655303	-	ENSG00000158122	AhpC/TSA antioxidant enzyme domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16881]	AAED1
chr9	96755865	96778129	-	ENSG00000081386	zinc finger protein 510 [Source:HGNC Symbol;Acc:HGNC:29161]	ZNF510
chr9	96816472	96875623	-	ENSG00000196597	zinc finger protein 782 [Source:HGNC Symbol;Acc:HGNC:33110]	ZNF782
chr9	96897917	97013708	-	ENSG00000196312	major facilitator superfamily domain containing 14C [Source:HGNC Symbol;Acc:HGNC:23672]	MFSD14C
chr9	96928310	96940253	+	ENSG00000188152	NUT family member 2G [Source:HGNC Symbol;Acc:HGNC:23449]	NUTM2G
chr9	97029679	97039643	-	ENSG00000136943	cathepsin V [Source:HGNC Symbol;Acc:HGNC:2538]	CTSV
chr9	97307304	97378524	+	ENSG00000197816	coiled-coil domain containing 180 [Source:HGNC Symbol;Acc:HGNC:29303]	CCDC180
chr9	97411950	97496125	+	ENSG00000196116	tudor domain containing 7 [Source:HGNC Symbol;Acc:HGNC:30831]	TDRD7
chr9	97501180	97601748	+	ENSG00000136842	tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]	TMOD1
chr9	97600080	97633575	-	ENSG00000136925	thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]	TSTD2
chr9	97633626	97673748	+	ENSG00000136937	nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658]	NCBP1
chr9	97674909	97697357	-	ENSG00000136936	XPA, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12814]	XPA
chr9	97853254	97856715	+	ENSG00000178919	forkhead box E1 [Source:HGNC Symbol;Acc:HGNC:3806]	FOXE1
chr9	97904489	97922570	-	ENSG00000136932	tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]	TRMO
chr9	97926791	97944856	-	ENSG00000136929	hemogen [Source:HGNC Symbol;Acc:HGNC:17509]	HEMGN
chr9	97983361	98015943	+	ENSG00000136938	acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]	ANP32B
chr9	98056739	98083075	+	ENSG00000095380	N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]	NANS
chr9	98069275	98119212	-	ENSG00000106785	tripartite motif containing 14 [Source:HGNC Symbol;Acc:HGNC:16283]	TRIM14
chr9	98120975	98192640	-	ENSG00000106789	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]	CORO2A
chr9	98198999	98255721	-	ENSG00000095383	TBC1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:18026]	TBC1D2
chr9	98288082	98709197	-	ENSG00000136928	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]	GABBR2
chr9	98731329	98796965	-	ENSG00000165138	ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724]	ANKS6
chr9	98807699	98850081	+	ENSG00000119514	polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]	GALNT12
chr9	98943179	99070792	+	ENSG00000204291	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	COL15A1
chr9	99104038	99154192	+	ENSG00000106799	transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772]	TGFBR1
chr9	99216426	99221956	-	ENSG00000119523	ALG2, alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]	ALG2
chr9	99222064	99230615	+	ENSG00000106803	Sec61 translocon beta subunit [Source:HGNC Symbol;Acc:HGNC:16993]	SEC61B
chr9	99821855	99866891	+	ENSG00000119508	nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]	NR4A3
chr9	99906633	99970341	+	ENSG00000136874	syntaxin 17 [Source:HGNC Symbol;Acc:HGNC:11432]	STX17
chr9	99979179	100099040	-	ENSG00000023318	endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]	ERP44
chr9	100099256	100301000	+	ENSG00000119509	inversin [Source:HGNC Symbol;Acc:HGNC:17870]	INVS
chr9	100302077	100352939	-	ENSG00000136891	testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]	TEX10
chr9	100427156	100451711	+	ENSG00000066697	Myb/SANT DNA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23370]	MSANTD3
chr9	100442271	100577636	+	ENSG00000251349	MSANTD3-TMEFF1 readthrough [Source:HGNC Symbol;Acc:HGNC:38838]	MSANTD3-TMEFF1
chr9	100473113	100577636	+	ENSG00000241697	transmembrane protein with EGF like and two follistatin like domains 1 [Source:HGNC Symbol;Acc:HGNC:11866]	TMEFF1
chr9	100578079	100587906	+	ENSG00000170681	muscle related coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:33742]	MURC
chr9	101028709	101325135	+	ENSG00000148123	phospholipid phosphatase related 1 [Source:HGNC Symbol;Acc:HGNC:25993]	PLPPR1
chr9	101360417	101383519	-	ENSG00000136881	bile acid-CoA:amino acid N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:932]	BAAT
chr9	101387633	101398614	-	ENSG00000136897	mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]	MRPL50
chr9	101398873	101410660	+	ENSG00000136870	zinc finger protein 189 [Source:HGNC Symbol;Acc:HGNC:12980]	ZNF189
chr9	101420578	101435823	-	ENSG00000136872	aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]	ALDOB
chr9	101473171	101533537	-	ENSG00000165152	transmembrane protein 246 [Source:HGNC Symbol;Acc:HGNC:28180]	TMEM246
chr9	101533851	101563344	+	ENSG00000155827	ring finger protein 20 [Source:HGNC Symbol;Acc:HGNC:10062]	RNF20
chr9	101569353	101738580	-	ENSG00000198785	glutamate ionotropic receptor NMDA type subunit 3A [Source:HGNC Symbol;Acc:HGNC:16767]	GRIN3A
chr9	101591615	101595021	-	ENSG00000188386	protein phosphatase 3 regulatory subunit B, beta [Source:HGNC Symbol;Acc:HGNC:9318]	PPP3R2
chr9	102995311	103018488	+	ENSG00000155833	cylicin 2 [Source:HGNC Symbol;Acc:HGNC:2583]	CYLC2
chr9	104094260	104141417	+	ENSG00000136824	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	SMC2
chr9	104747688	104760122	+	ENSG00000136783	nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619]	NIPSNAP3A
chr9	104764157	104777457	+	ENSG00000165028	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]	NIPSNAP3B
chr9	104781002	104928237	-	ENSG00000165029	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]	ABCA1
chr9	105244622	105439171	+	ENSG00000070214	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	SLC44A1
chr9	105447796	105552433	+	ENSG00000106701	fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]	FSD1L
chr9	105558130	105641118	+	ENSG00000106692	fukutin [Source:HGNC Symbol;Acc:HGNC:3622]	FKTN
chr9	105662457	105663112	+	ENSG00000186051	TAL bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11557]	TAL2
chr9	105694544	105776612	+	ENSG00000095209	transmembrane protein 38B [Source:HGNC Symbol;Acc:HGNC:25535]	TMEM38B
chr9	106863097	107013634	+	ENSG00000148143	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]	ZNF462
chr9	107283137	107332194	+	ENSG00000119318	RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]	RAD23B
chr9	107484852	107490482	-	ENSG00000136826	Kruppel like factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	KLF4
chr9	108854589	108856967	-	ENSG00000148156	actin like 7B [Source:HGNC Symbol;Acc:HGNC:162]	ACTL7B
chr9	108862266	108863759	+	ENSG00000187003	actin like 7A [Source:HGNC Symbol;Acc:HGNC:161]	ACTL7A
chr9	108867517	108934116	-	ENSG00000070061	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein [Source:HGNC Symbol;Acc:HGNC:5959]	IKBKAP
chr9	108934181	108950744	+	ENSG00000119328	family with sequence similarity 206 member A [Source:HGNC Symbol;Acc:HGNC:1364]	FAM206A
chr9	108942569	109013529	-	ENSG00000119326	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]	CTNNAL1
chr9	109015152	109119945	-	ENSG00000106771	transmembrane protein 245 [Source:HGNC Symbol;Acc:HGNC:1363]	TMEM245
chr9	109130293	109167291	-	ENSG00000260230	ferric chelate reductase 1 like [Source:HGNC Symbol;Acc:HGNC:1362]	FRRS1L
chr9	109171975	109320964	-	ENSG00000095203	erythrocyte membrane protein band 4.1 like 4B [Source:HGNC Symbol;Acc:HGNC:19818]	EPB41L4B
chr9	109375466	109498313	-	ENSG00000070159	protein tyrosine phosphatase, non-receptor type 3 [Source:HGNC Symbol;Acc:HGNC:9655]	PTPN3
chr9	109640788	109946703	+	ENSG00000243444	paralemmin 2 [Source:HGNC Symbol;Acc:HGNC:15845]	PALM2
chr9	109780309	110172512	+	ENSG00000157654	PALM2-AKAP2 readthrough [Source:HGNC Symbol;Acc:HGNC:33529]	PALM2-AKAP2
chr9	110048598	110172512	+	ENSG00000241978	A-kinase anchoring protein 2 [Source:HGNC Symbol;Acc:HGNC:372]	AKAP2
chr9	110190048	110208189	-	ENSG00000188959	chromosome 9 open reading frame 152 [Source:HGNC Symbol;Acc:HGNC:31455]	C9orf152
chr9	110243811	110256640	-	ENSG00000136810	thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]	TXN
chr9	110303521	110337884	-	ENSG00000204193	thioredoxin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:31454]	TXNDC8
chr9	110365251	110579880	-	ENSG00000165124	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]	SVEP1
chr9	110668771	110801620	+	ENSG00000030304	muscle associated receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7525]	MUSK
chr9	110873263	111038458	-	ENSG00000198121	lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]	LPAR1
chr9	111360692	111484745	-	ENSG00000136813	KIAA0368 [Source:HGNC Symbol;Acc:HGNC:29020]	KIAA0368
chr9	111525159	111577844	+	ENSG00000173258	zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384]	ZNF483
chr9	111562577	111599855	-	ENSG00000106853	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]	PTGR1
chr9	111631352	111654351	+	ENSG00000059769	DnaJ heat shock protein family (Hsp40) member C25 [Source:HGNC Symbol;Acc:HGNC:34187]	DNAJC25
chr9	111631386	111670229	+	ENSG00000244115	DNAJC25-GNG10 readthrough [Source:HGNC Symbol;Acc:HGNC:37501]	DNAJC25-GNG10
chr9	111661335	111670246	+	ENSG00000242616	G protein subunit gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]	GNG10
chr9	111686173	111795008	-	ENSG00000165181	chromosome 9 open reading frame 84 [Source:HGNC Symbol;Acc:HGNC:26535]	C9orf84
