chr	start	end	strand	ens_id	description	symbol
chr6	4136072	4157385	+	ENSG00000234817		
chr6	4186624	4188109	-	ENSG00000237716		
chr6	4345743	4347037	-	ENSG00000231811		
chr6	4491807	4495769	+	ENSG00000260239		
chr6	4599287	4602420	-	ENSG00000260673		
chr6	4610656	4611304	+	ENSG00000205444		
chr6	5029972	5043449	+	ENSG00000272142		
chr6	5031756	5054423	-	ENSG00000271978		
chr6	5851506	5870220	+	ENSG00000233064		
chr6	6680309	6683633	-	ENSG00000261211		
chr6	6692744	6711002	-	ENSG00000226281		
chr6	6758276	6759291	-	ENSG00000224532		
chr6	6901022	6918715	-	ENSG00000223342		
chr6	6993191	6995554	+	ENSG00000203498		
chr6	8329655	8342455	+	ENSG00000232234		
chr6	8341937	8343021	-	ENSG00000234763		
chr6	8652137	8653846	+	ENSG00000251164	hepatocellular carcinoma up-regulated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:34232]	HULC
chr6	8784178	8785445	+	ENSG00000230939		
chr6	9124221	9161777	-	ENSG00000225775		
chr6	10423140	10426176	-	ENSG00000228478		
chr6	10429255	10434874	-	ENSG00000183674	long intergenic non-protein coding RNA 518 [Source:HGNC Symbol;Acc:HGNC:28626]	LINC00518
chr6	10434316	10456781	+	ENSG00000229401	MIR5689 host gene [Source:HGNC Symbol;Acc:HGNC:52007]	MIR5689HG
chr6	10474500	10478502	-	ENSG00000231056		
chr6	10743324	10747663	-	ENSG00000272097		
chr6	11417350	11481239	+	ENSG00000233656		
chr6	11487226	11515710	+	ENSG00000242753		
chr6	11607552	11607981	+	ENSG00000271897		
chr6	11810602	11811248	+	ENSG00000234427		
chr6	12007670	12008856	+	ENSG00000229896		
chr6	12582915	12585404	-	ENSG00000234015		
chr6	13290018	13290490	-	ENSG00000272379		
chr6	13825432	13826574	+	ENSG00000272209		
chr6	14004920	14006901	+	ENSG00000233981		
chr6	14229775	14231570	-	ENSG00000230631		
chr6	14280127	14285454	-	ENSG00000226673	long intergenic non-protein coding RNA 1108 [Source:HGNC Symbol;Acc:HGNC:49234]	LINC01108
chr6	14391231	14393288	-	ENSG00000237346		
chr6	14394326	14404289	+	ENSG00000234540		
chr6	14597514	14599690	-	ENSG00000229646		
chr6	14661829	15090003	-	ENSG00000234261		
chr6	15243923	15245000	-	ENSG00000271888		
chr6	15994944	15999797	+	ENSG00000232947		
chr6	16764346	16766883	+	ENSG00000272341		
chr6	18522739	18674001	+	ENSG00000283408		
chr6	19290319	19321021	-	ENSG00000231662		
chr6	21354411	21355296	-	ENSG00000227089		
chr6	21486061	21511895	-	ENSG00000280989	long intergenic non-protein coding RNA 581 [Source:HGNC Symbol;Acc:HGNC:43840]	LINC00581
chr6	21521678	21523783	-	ENSG00000231754		
chr6	21664772	22368328	+	ENSG00000272168	cancer susceptibility 15 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:28245]	CASC15
chr6	22134957	22147193	-	ENSG00000260455	neuroblastoma associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:49075]	NBAT1
chr6	22220781	22222395	+	ENSG00000261568		
chr6	22589137	22593833	-	ENSG00000228772		
chr6	22744395	23031780	-	ENSG00000233358		
chr6	23337711	23346560	+	ENSG00000235743		
chr6	24742302	24751921	+	ENSG00000224164		
chr6	25014952	25042170	-	ENSG00000272053		
chr6	25053627	25057073	-	ENSG00000223623		
chr6	25061625	25063507	-	ENSG00000230372		
chr6	25992662	26001775	+	ENSG00000272462		
chr6	26013241	26013757	+	ENSG00000272810		
chr6	26523450	26526579	+	ENSG00000228223	HLA complex group 11 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:17707]	HCG11
chr6	26527063	26527404	+	ENSG00000261353		
chr6	26602733	26606661	+	ENSG00000275846		
chr6	26686241	26687964	+	ENSG00000261584		
chr6	26956992	27023924	+	ENSG00000224843	long intergenic non-protein coding RNA 240 [Source:HGNC Symbol;Acc:HGNC:18772]	LINC00240
chr6	27001208	27001648	-	ENSG00000272312		
chr6	27122657	27123221	-	ENSG00000272468		
chr6	27404010	27406964	-	ENSG00000271755		
chr6	27694035	27710222	+	ENSG00000281706	long intergenic non-protein coding RNA 1012 [Source:HGNC Symbol;Acc:HGNC:48986]	LINC01012
chr6	28136849	28139678	+	ENSG00000261839		
chr6	28648286	28649066	-	ENSG00000235570	long intergenic non-protein coding RNA 533 [Source:HGNC Symbol;Acc:HGNC:18690]	LINC00533
chr6	28837869	28839006	-	ENSG00000225173		
chr6	28859625	28864630	-	ENSG00000225595	long intergenic non-protein coding RNA 1623 [Source:HGNC Symbol;Acc:HGNC:52050]	LINC01623
chr6	28943877	28944537	+	ENSG00000204709	long intergenic non-protein coding RNA 1556 [Source:HGNC Symbol;Acc:HGNC:21195]	LINC01556
chr6	29124210	29128908	+	ENSG00000227206		
chr6	29223973	29290440	+	ENSG00000232505		
chr6	29497509	29510556	+	ENSG00000229274		
chr6	29751965	29752207	-	ENSG00000272236		
chr6	29871895	29873783	-	ENSG00000281831	HLA complex P5B (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:30984]	HCP5B
chr6	29975112	29978410	+	ENSG00000204625	HLA complex group 9 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:21243]	HCG9
chr6	30234039	30326134	-	ENSG00000270604	HLA complex group 17 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:31339]	HCG17
chr6	30766825	30792250	+	ENSG00000228022	HLA complex group 20 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:31334]	HCG20
chr6	30798654	30830659	-	ENSG00000214894	long intergenic non-protein coding RNA 243 [Source:HGNC Symbol;Acc:HGNC:30956]	LINC00243
chr6	30839526	30848159	-	ENSG00000237923		
chr6	31053450	31059890	+	ENSG00000228789	HLA complex group 22 [Source:HGNC Symbol;Acc:HGNC:27780]	HCG22
chr6	31197760	31203968	+	ENSG00000206344	HLA complex group 27 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:27366]	HCG27
chr6	31200165	31201918	-	ENSG00000271821		
chr6	31293908	31301642	-	ENSG00000256166		
chr6	31394289	31395495	-	ENSG00000272221		
chr6	31441667	31446973	+	ENSG00000230174	long intergenic non-protein coding RNA 1149 [Source:HGNC Symbol;Acc:HGNC:39757]	LINC01149
chr6	32844086	32846495	+	ENSG00000204261	PSMB8 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:39758]	PSMB8-AS1
chr6	33246075	33246856	-	ENSG00000272217		
chr6	33586106	33593338	-	ENSG00000197251	long intergenic non-protein coding RNA 336 [Source:HGNC Symbol;Acc:HGNC:33813]	LINC00336
chr6	33867506	33896914	-	ENSG00000249346	long intergenic non-protein coding RNA 1016 [Source:HGNC Symbol;Acc:HGNC:48991]	LINC01016
chr6	33893323	33927631	+	ENSG00000233183		
chr6	35220370	35224630	-	ENSG00000272374		
chr6	35544632	35545669	+	ENSG00000228559		
chr6	36673621	36675126	-	ENSG00000281450	promoter of CDKN1A antisense DNA damage activated RNA [Source:HGNC Symbol;Acc:HGNC:44048]	PANDAR
chr6	36940071	36944675	-	ENSG00000232598		
chr6	37507348	37535616	+	ENSG00000204110		
chr6	37545145	37550860	+	ENSG00000227920		
chr6	38714051	38715217	-	ENSG00000236355		
chr6	40271566	40276237	-	ENSG00000227131		
chr6	40344344	40346151	-	ENSG00000204092	long intergenic non-protein coding RNA 951 [Source:HGNC Symbol;Acc:HGNC:48662]	LINC00951
chr6	40358744	40369474	-	ENSG00000226070		
chr6	40713411	40715363	-	ENSG00000237947		
chr6	41502444	41519852	+	ENSG00000226917	long intergenic non-protein coding RNA 1276 [Source:HGNC Symbol;Acc:HGNC:50333]	LINC01276
chr6	41764292	41764460	-	ENSG00000269387		
chr6	41868622	41869731	+	ENSG00000227516		
chr6	42030053	42031382	+	ENSG00000223946		
chr6	42092233	42094259	-	ENSG00000261068		
chr6	43722786	43737834	-	ENSG00000236961		
chr6	43803193	43842625	+	ENSG00000283573		
chr6	43844878	43852317	-	ENSG00000283215		
chr6	43851757	43852333	-	ENSG00000223469		
chr6	44073913	44077952	+	ENSG00000231881		
chr6	44525259	44526754	+	ENSG00000237530		
chr6	45573346	45576770	-	ENSG00000261080		
chr6	46758296	46761158	-	ENSG00000236164		
chr6	47477243	47477572	-	ENSG00000270761		
chr6	47729827	47740741	-	ENSG00000226594		
chr6	49823712	49824782	-	ENSG00000226707		
chr6	50514035	50521104	+	ENSG00000233470		
chr6	50587607	50637205	-	ENSG00000230472		
chr6	52146814	52151119	-	ENSG00000225613	long intergenic non-protein coding RNA, muscle differentiation 1 [Source:HGNC Symbol;Acc:HGNC:49089]	LINCMD1
chr6	52577307	52583993	+	ENSG00000225791	TRAM2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48663]	TRAM2-AS1
chr6	53350158	53350705	+	ENSG00000271367		
chr6	53561289	53617171	-	ENSG00000231683		
chr6	53740749	53747022	-	ENSG00000227885		
chr6	53930022	53997667	+	ENSG00000236740		
chr6	57493855	57497691	+	ENSG00000266579		
chr6	57855891	57856468	-	ENSG00000272541		
chr6	57902609	57903148	-	ENSG00000271761		
chr6	57908560	57913911	-	ENSG00000272316		
chr6	57919912	57961382	-	ENSG00000283352		
chr6	57965630	57972218	+	ENSG00000225096		
chr6	58162610	58187582	+	ENSG00000223633		
chr6	60723148	60723898	+	ENSG00000275773		
chr6	67887646	67889339	-	ENSG00000227706		
chr6	68055351	68060502	+	ENSG00000223504		
chr6	68226972	68329899	-	ENSG00000226497		
chr6	70394887	70399417	+	ENSG00000237643		
chr6	70596438	70596980	+	ENSG00000271967		
chr6	71295173	71417436	-	ENSG00000269966		
chr6	71328942	71329806	+	ENSG00000230597		
chr6	71344344	71420769	-	ENSG00000233237	long intergenic non-protein coding RNA 472 [Source:HGNC Symbol;Acc:HGNC:21380]	LINC00472
chr6	71450834	71458874	+	ENSG00000223765	long intergenic non-protein coding RNA 1626 [Source:HGNC Symbol;Acc:HGNC:52257]	LINC01626
chr6	74069451	74690727	+	ENSG00000223786		
chr6	74530248	74734279	-	ENSG00000272243		
chr6	74642384	74652002	+	ENSG00000224583		
chr6	75285014	75297003	+	ENSG00000225793		
chr6	75454944	75458900	+	ENSG00000238156		
chr6	76522451	76593623	-	ENSG00000236635		
chr6	76561328	76562590	+	ENSG00000280511		
chr6	76774983	76775860	+	ENSG00000271945		
chr6	78604467	78606036	-	ENSG00000230309		
chr6	78809715	78813303	-	ENSG00000229495		
chr6	79420297	79421305	+	ENSG00000231533		
chr6	79561132	79561602	+	ENSG00000272137		
chr6	79803583	79807225	-	ENSG00000235357	long intergenic non-protein coding RNA 1621 [Source:HGNC Symbol;Acc:HGNC:14109]	LINC01621
chr6	79871873	79874610	+	ENSG00000233835		
chr6	80355424	80356859	+	ENSG00000272129		
chr6	80443344	80465927	+	ENSG00000233967		
chr6	80466958	80469080	+	ENSG00000260645		
chr6	81551686	81554092	+	ENSG00000277797		
chr6	81813286	81814157	-	ENSG00000224995	long intergenic non-protein coding RNA 1526 [Source:HGNC Symbol;Acc:HGNC:51265]	LINC01526
chr6	81845185	81933480	-	ENSG00000226453		
chr6	81969453	81969539	-	ENSG00000260574		
chr6	83728055	83736525	+	ENSG00000237874		
chr6	83983728	84007323	+	ENSG00000228679		
chr6	84023055	84024553	+	ENSG00000230852		
chr6	84421028	84556152	-	ENSG00000231776	long intergenic non-protein coding RNA 1611 [Source:HGNC Symbol;Acc:HGNC:51791]	LINC01611
chr6	85387219	85390186	-	ENSG00000234155		
chr6	88298950	88421033	-	ENSG00000234426		
chr6	90345219	90362632	+	ENSG00000260271		
chr6	91390313	91393000	-	ENSG00000224605		
chr6	91629915	91690428	-	ENSG00000224944	cancer susceptibility 6 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:49076]	CASC6
chr6	92387841	92388827	-	ENSG00000261038		
chr6	92723003	92723829	-	ENSG00000220908		
chr6	93070387	93103384	+	ENSG00000235099		
chr6	93886900	93889410	+	ENSG00000229600		
chr6	94163920	94194658	+	ENSG00000231143		
chr6	97283303	98399872	+	ENSG00000271860		
chr6	97710953	97717197	-	ENSG00000226207		
chr6	98210020	98214683	-	ENSG00000236920		
chr6	98829967	98832508	-	ENSG00000283010		
chr6	104864464	104941447	-	ENSG00000203809	LIN28B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:21553]	LIN28B-AS1
chr6	105273220	105273760	-	ENSG00000272102		
chr6	105612667	105632196	-	ENSG00000237567		
chr6	106695535	106699994	+	ENSG00000229654		
chr6	106717452	106787541	-	ENSG00000235142		
chr6	108030249	108030718	-	ENSG00000271734		
chr6	108123515	108159392	+	ENSG00000225174	OSTM1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43666]	OSTM1-AS1
chr6	108275642	108276546	+	ENSG00000230248		
chr6	108751654	108769942	+	ENSG00000203801	long intergenic non-protein coding RNA 222 [Source:HGNC Symbol;Acc:HGNC:21560]	LINC00222
chr6	109826522	109828785	+	ENSG00000232311		
chr6	111297126	111298510	+	ENSG00000271789		
chr6	111900489	111901851	-	ENSG00000227012		
chr6	112217640	112219570	-	ENSG00000270661		
chr6	112234165	112234758	-	ENSG00000271208		
chr6	112476538	112481636	-	ENSG00000232299		
chr6	113357003	113367944	-	ENSG00000223811		
chr6	113428540	113433421	-	ENSG00000232316		
chr6	113531118	113543793	+	ENSG00000236347		
chr6	113623535	113650074	-	ENSG00000230943		
chr6	113791829	113837368	-	ENSG00000231912		
chr6	113868013	113873351	-	ENSG00000227502	long intergenic non-protein coding RNA 1268 [Source:HGNC Symbol;Acc:HGNC:50323]	LINC01268
chr6	114477350	114488752	-	ENSG00000232395		
chr6	114523451	114535875	-	ENSG00000226079		
chr6	115633542	115634191	-	ENSG00000228777		
chr6	116254207	116256743	+	ENSG00000237021		
chr6	116280199	116370273	+	ENSG00000240050		
chr6	125370034	125445183	-	ENSG00000226409		
chr6	125674353	125720218	+	ENSG00000224506		
chr6	126177193	126202239	+	ENSG00000231842		
chr6	127664554	127681555	+	ENSG00000281248		
chr6	129526626	129552587	-	ENSG00000226149		
chr6	130697312	130697778	+	ENSG00000229923		
chr6	131901963	131920565	+	ENSG00000236673		
chr6	132085084	132099279	+	ENSG00000236166		
chr6	132131915	132169374	+	ENSG00000228495	long intergenic non-protein coding RNA 1013 [Source:HGNC Symbol;Acc:HGNC:48987]	LINC01013
chr6	133088080	133106578	+	ENSG00000231023	long intergenic non-protein coding RNA 326 [Source:HGNC Symbol;Acc:HGNC:41926]	LINC00326
chr6	133540784	133541174	+	ENSG00000272428		
chr6	133821147	133851800	+	ENSG00000223586	long intergenic non-protein coding RNA 1312 [Source:HGNC Symbol;Acc:HGNC:28525]	LINC01312
chr6	134428240	134520585	-	ENSG00000231971		
chr6	134437716	134504581	+	ENSG00000236700	long intergenic non-protein coding RNA 1010 [Source:HGNC Symbol;Acc:HGNC:48978]	LINC01010
chr6	134525314	134659836	-	ENSG00000232310		
chr6	134606299	134609437	-	ENSG00000229722		
chr6	134636489	134642495	+	ENSG00000227723		
chr6	134706060	134707349	-	ENSG00000236389		
chr6	135497801	135716055	+	ENSG00000231028	long intergenic non-protein coding RNA 271 [Source:HGNC Symbol;Acc:HGNC:32526]	LINC00271
chr6	135629405	135630268	-	ENSG00000233534		
chr6	135807148	135808466	-	ENSG00000236378		
chr6	136335714	136336087	-	ENSG00000260418		
chr6	136982165	136993234	-	ENSG00000225391	neuroblastoma highly expressed 1 [Source:EntrezGene;Acc:100294720]	
chr6	137673378	137763984	+	ENSG00000230533		
chr6	137693068	137700415	+	ENSG00000283265		
chr6	137730170	137738983	-	ENSG00000234956		
chr6	137943079	137945802	-	ENSG00000226004		
chr6	137945366	137972522	+	ENSG00000229922		
chr6	139468995	139474596	-	ENSG00000238099	long intergenic non-protein coding RNA 1625 [Source:HGNC Symbol;Acc:HGNC:52052]	LINC01625
chr6	139854850	139860151	+	ENSG00000231426		
chr6	139856104	139877391	-	ENSG00000225148		
chr6	140067435	140093721	+	ENSG00000236013		
chr6	140845958	140852924	-	ENSG00000234147		
chr6	141447011	141451006	+	ENSG00000259828		
chr6	142251847	142259632	-	ENSG00000237494		
chr6	142526455	142637889	-	ENSG00000236366		
chr6	142788123	142794086	+	ENSG00000237851		
chr6	142950211	142956646	+	ENSG00000232618		
chr6	142966421	143038077	-	ENSG00000229017	long intergenic non-protein coding RNA 1277 [Source:HGNC Symbol;Acc:HGNC:50334]	LINC01277
chr6	143039425	143042324	-	ENSG00000227192		
chr6	145735570	145737218	+	ENSG00000270638		
chr6	145736911	145737173	-	ENSG00000270828		
chr6	146594516	146598931	-	ENSG00000237468		
chr6	146859181	146863081	+	ENSG00000227748		
chr6	146948528	146951159	-	ENSG00000272397		
chr6	147158925	147180992	+	ENSG00000196634	lung adenocarcinoma associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:51845]	LUADT1
chr6	147660703	147953937	+	ENSG00000227681		
chr6	147741434	147743324	-	ENSG00000226249		
chr6	148017422	148020974	-	ENSG00000234675		
chr6	148133809	148137404	-	ENSG00000230205		
chr6	149217926	149245554	+	ENSG00000228408		
chr6	149243299	149257551	-	ENSG00000225924		
chr6	149246095	149255415	+	ENSG00000283608		
chr6	149561152	149563949	+	ENSG00000235168		
chr6	150040547	150042033	-	ENSG00000235972		
chr6	150650772	150652025	-	ENSG00000226599		
chr6	151196681	151197638	-	ENSG00000231883		
chr6	152794496	152831913	-	ENSG00000224893		
chr6	153231320	153347488	+	ENSG00000213121		
chr6	153304595	153308982	-	ENSG00000237312		
chr6	155380511	155381183	-	ENSG00000232529		
chr6	156493226	156499771	-	ENSG00000227360		
chr6	156774217	156774662	-	ENSG00000271265		
chr6	157323964	157324477	+	ENSG00000271040		
chr6	158869939	158910353	+	ENSG00000203711	chromosome 6 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:21179]	C6orf99
chr6	159064728	159065273	-	ENSG00000226032		
chr6	159107791	159116053	+	ENSG00000224478		
chr6	159353922	159354673	-	ENSG00000231178		
chr6	159383531	159396443	+	ENSG00000234777		
chr6	159586955	159589169	-	ENSG00000237927		
chr6	159899186	159902510	+	ENSG00000236823		
chr6	160272617	160276130	+	ENSG00000230234		
chr6	160698288	160700632	+	ENSG00000224477		
chr6	160872888	160918649	-	ENSG00000224371		
chr6	160926369	160927162	+	ENSG00000233342		
chr6	163413065	163413960	-	ENSG00000270419	colon adenocarcinoma hypermethylated (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:42860]	CAHM
chr6	163586583	163588165	-	ENSG00000228692		
chr6	163703904	163759841	+	ENSG00000235538		
chr6	164084023	164085661	-	ENSG00000260422		
chr6	164108620	164109694	-	ENSG00000230627		
chr6	164346489	164348644	-	ENSG00000226739		
chr6	164827750	164831630	+	ENSG00000227455		
chr6	165908802	165988048	-	ENSG00000223414	long intergenic non-protein coding RNA 473 [Source:HGNC Symbol;Acc:HGNC:21160]	LINC00473
chr6	165987551	165989615	+	ENSG00000281832	long intergenic non-protein coding RNA 602 [Source:HGNC Symbol;Acc:HGNC:43917]	LINC00602
chr6	166099665	166113273	+	ENSG00000231297		
chr6	166236969	166256947	+	ENSG00000233365		
chr6	166275462	166277077	-	ENSG00000280850		
chr6	167228300	167237511	+	ENSG00000280707		
chr6	167237508	167240480	-	ENSG00000231720		
chr6	167241891	167245916	+	ENSG00000228648		
chr6	167666840	167679270	-	ENSG00000272549		
chr6	167679626	167683787	-	ENSG00000203688		
chr6	167784537	167796859	-	ENSG00000146521	long intergenic non-protein coding RNA 1558 [Source:HGNC Symbol;Acc:HGNC:21235]	LINC01558
chr6	167795530	167798248	+	ENSG00000269155		
chr6	167823876	167826709	-	ENSG00000198221	AFDN antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:21236]	AFDN-AS1
chr6	167992822	167997077	-	ENSG00000229921	KIF25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20953]	KIF25-AS1
chr6	168194358	168204501	+	ENSG00000234768		
chr6	168225279	168226517	-	ENSG00000237987		
chr6	168229732	168240715	+	ENSG00000228361		
chr6	168242938	168262581	+	ENSG00000234647		
chr6	168374697	168375355	+	ENSG00000260771		
chr6	168716606	168723495	+	ENSG00000235815		
chr6	168962610	168964341	-	ENSG00000225879		
chr6	169034197	169035642	-	ENSG00000229720		
chr6	169067818	169069424	+	ENSG00000234519		
chr6	169158092	169162924	-	ENSG00000223485	long intergenic non-protein coding RNA 1615 [Source:HGNC Symbol;Acc:HGNC:51898]	LINC01615
chr6	169175304	169182740	-	ENSG00000261039		
chr6	169286534	169289216	-	ENSG00000233085		
chr6	169369998	169388385	-	ENSG00000226194		
chr6	169426420	169427069	-	ENSG00000272848		
chr6	169788790	169798825	-	ENSG00000229214	long intergenic non-protein coding RNA 242 [Source:HGNC Symbol;Acc:HGNC:21249]	LINC00242
chr6	169790321	169802873	+	ENSG00000231690	long intergenic non-protein coding RNA 574 [Source:HGNC Symbol;Acc:HGNC:21598]	LINC00574
chr6	169809318	169810102	-	ENSG00000236173		
chr6	170178681	170179660	+	ENSG00000273100		
chr6	170266669	170276762	-	ENSG00000271820		
chr6	170272474	170279887	+	ENSG00000227508	long intergenic non-protein coding RNA 1624 [Source:HGNC Symbol;Acc:HGNC:52051]	LINC01624
chr6	170297876	170298375	-	ENSG00000271234		
chr6	170695313	170696950	+	ENSG00000234986		
chr6	170725197	170728488	+	ENSG00000213863		
chr6	170735751	170736545	+	ENSG00000230423		
chr6	170736173	170737777	-	ENSG00000225532		
chr7	12704	27234	+	ENSG00000283061		
chr7	70972	95683	-	ENSG00000232325		
chr7	77038	81178	+	ENSG00000242611		
chr7	135853	149466	-	ENSG00000242474		
chr7	149597	155465	+	ENSG00000240859		
chr7	161765	164972	-	ENSG00000261795		
chr7	174920	176013	+	ENSG00000239715		
chr7	379359	382712	+	ENSG00000249574		
chr7	484107	496118	-	ENSG00000234471		
chr7	520391	525232	+	ENSG00000223855	heart tissue-associated transcript 92 [Source:EntrezGene;Acc:441307]	
